product_name,category,region_name,supplier_name,reliability,year,month,month_name,quarter,quantity_ordered,total_cost,lead_time_days,actual_delivery_days,delay_days,is_delayed,warehouse_stock
Printer,Imaging,West,Quickship Asia,Medium,2023,5,May,2,200,282326.0,15,15,0,0,598
Speaker,Audio,Central,Techcorp India,Low,2023,5,May,2,164,206134.88,30,30,0,0,863
Monitor,Computing,East,Quickship Asia,Medium,2023,5,May,2,481,746872.75,27,41,14,1,704
Monitor,Computing,East,Globalparts Ltd,Medium,2023,5,May,2,465,543385.05,7,8,1,1,467
Headphones,Audio,North,Techcorp India,Low,2023,5,May,2,402,655706.22,6,6,0,0,35
Tablet,Mobile,East,Fastsupply Co,Medium,2023,5,May,2,61,93332.44,14,20,6,1,841
Mouse,Accessories,Central,Globalparts Ltd,Medium,2023,5,May,2,413,538308.33,12,12,0,0,317
Mouse,Accessories,East,Techcorp India,Low,2023,5,May,2,360,301712.4,36,36,0,0,662
Laptop,Computing,North,Techcorp India,Low,2023,5,May,2,306,249013.62,3,3,0,0,700
Laptop,Computing,West,Quickship Asia,Medium,2023,5,May,2,366,135028.38,38,38,0,0,628
Speaker,Audio,East,Globalparts Ltd,Medium,2023,5,May,2,185,231564.5,41,41,0,0,959
Monitor,Computing,North,Quickship Asia,Medium,2023,5,May,2,432,130057.92,31,31,0,0,848
Mouse,Accessories,North,Fastsupply Co,Medium,2023,5,May,2,89,98337.88,20,30,10,1,152
Printer,Imaging,North,Techcorp India,Low,2023,5,May,2,437,857922.77,8,8,0,0,219
Tablet,Mobile,South,Techcorp India,Low,2023,5,May,2,344,472284.48,42,42,0,0,172
Monitor,Computing,South,Globalparts Ltd,Medium,2023,5,May,2,33,41272.11,18,18,0,0,613
Mouse,Accessories,Central,Fastsupply Co,Medium,2023,5,May,2,155,202028.55,39,39,0,0,943
Laptop,Computing,South,Techcorp India,Low,2023,5,May,2,475,65117.75,6,6,0,0,352
Tablet,Mobile,South,Globalparts Ltd,Medium,2023,5,May,2,124,70038.92,38,38,0,0,542
Printer,Imaging,North,Reliablegoods,Medium,2023,5,May,2,195,198825.9,38,43,5,1,620
Laptop,Computing,South,Techcorp India,Low,2023,5,May,2,453,428080.47,30,30,0,0,332
Tablet,Mobile,North,Quickship Asia,Medium,2023,5,May,2,215,412320.55,19,28,9,1,943
Camera,Imaging,North,Techcorp India,Low,2023,5,May,2,342,287102.16,28,28,0,0,727
Printer,Imaging,South,Fastsupply Co,Medium,2023,5,May,2,181,114113.26,34,34,0,0,271
Phone,Mobile,South,Fastsupply Co,Medium,2023,5,May,2,258,210380.94,12,12,0,0,317
Mouse,Accessories,West,Fastsupply Co,Medium,2023,5,May,2,368,254328.48,26,26,0,0,813
Keyboard,Accessories,South,Techcorp India,Low,2023,5,May,2,201,109311.84,39,39,0,0,923
Laptop,Computing,East,Quickship Asia,Medium,2023,5,May,2,239,396364.77,38,38,0,0,575
Monitor,Computing,South,Fastsupply Co,Medium,2023,5,May,2,46,42158.54,31,31,0,0,817
Monitor,Computing,West,Reliablegoods,Medium,2023,5,May,2,354,263291.04,44,44,0,0,983
Monitor,Computing,East,Reliablegoods,Medium,2023,5,May,2,368,446052.8,29,29,0,0,958
Mouse,Accessories,North,Globalparts Ltd,Medium,2023,5,May,2,469,84077.63,3,3,0,0,703
Phone,Mobile,South,Quickship Asia,Medium,2023,5,May,2,59,30528.37,33,33,0,0,849
Camera,Imaging,West,Techcorp India,Low,2023,5,May,2,187,55604.45,40,46,6,1,489
Monitor,Computing,North,Techcorp India,Low,2023,5,May,2,289,85489.09,13,17,4,1,324
Speaker,Audio,East,Techcorp India,Low,2023,5,May,2,163,111175.78,10,10,0,0,532
Keyboard,Accessories,Central,Globalparts Ltd,Medium,2023,5,May,2,67,45142.59,36,36,0,0,231
Mouse,Accessories,East,Globalparts Ltd,Medium,2023,5,May,2,153,22088.61,22,27,5,1,258
Monitor,Computing,West,Fastsupply Co,Medium,2023,5,May,2,207,24363.9,39,45,6,1,842
Speaker,Audio,North,Globalparts Ltd,Medium,2023,5,May,2,167,115914.7,30,30,0,0,838
Camera,Imaging,West,Globalparts Ltd,Medium,2023,5,May,2,442,237575.0,41,45,4,1,785
Laptop,Computing,South,Techcorp India,Low,2023,5,May,2,76,60551.48,19,19,0,0,688
Printer,Imaging,South,Quickship Asia,Medium,2023,5,May,2,74,122802.26,14,14,0,0,896
Tablet,Mobile,South,Reliablegoods,Medium,2023,5,May,2,237,86957.67,4,4,0,0,52
Keyboard,Accessories,South,Reliablegoods,Medium,2023,5,May,2,310,537515.2,40,40,0,0,886
Laptop,Computing,West,Techcorp India,Low,2023,6,June,2,85,79214.9,4,15,11,1,71
Headphones,Audio,Central,Quickship Asia,Medium,2023,6,June,2,481,37662.3,38,38,0,0,993
Tablet,Mobile,Central,Reliablegoods,Medium,2023,6,June,2,217,308858.27,6,15,9,1,232
Camera,Imaging,West,Techcorp India,Low,2023,6,June,2,298,149315.88,30,30,0,0,347
Phone,Mobile,North,Reliablegoods,Medium,2023,6,June,2,51,68122.23,30,30,0,0,42
Monitor,Computing,East,Fastsupply Co,Medium,2023,6,June,2,410,569649.9,39,39,0,0,171
Mouse,Accessories,West,Techcorp India,Low,2023,6,June,2,464,486731.36,11,11,0,0,695
Camera,Imaging,North,Globalparts Ltd,Medium,2023,6,June,2,253,458835.74,40,40,0,0,302
Keyboard,Accessories,East,Reliablegoods,Medium,2023,6,June,2,147,67678.8,7,7,0,0,49
Phone,Mobile,North,Techcorp India,Low,2023,6,June,2,222,309035.1,40,40,0,0,235
Tablet,Mobile,North,Fastsupply Co,Medium,2023,6,June,2,395,119803.5,15,15,0,0,384
Monitor,Computing,Central,Reliablegoods,Medium,2023,6,June,2,338,242001.24,38,38,0,0,104
Printer,Imaging,Central,Techcorp India,Low,2023,6,June,2,479,520989.14,40,40,0,0,508
Headphones,Audio,North,Techcorp India,Low,2023,6,June,2,468,531428.04,29,29,0,0,591
Tablet,Mobile,South,Globalparts Ltd,Medium,2023,6,June,2,448,133848.96,44,44,0,0,624
Monitor,Computing,West,Techcorp India,Low,2023,6,June,2,177,270967.53,41,41,0,0,642
Mouse,Accessories,West,Quickship Asia,Medium,2023,6,June,2,455,619446.1,16,16,0,0,360
Keyboard,Accessories,South,Techcorp India,Low,2023,6,June,2,411,789617.31,21,21,0,0,214
Speaker,Audio,East,Reliablegoods,Medium,2023,6,June,2,165,141444.6,31,37,6,1,84
Monitor,Computing,South,Fastsupply Co,Medium,2023,6,June,2,22,40176.62,28,28,0,0,449
Monitor,Computing,Central,Reliablegoods,Medium,2023,6,June,2,216,160835.76,44,44,0,0,258
Phone,Mobile,West,Fastsupply Co,Medium,2023,6,June,2,19,24862.07,43,43,0,0,500
Tablet,Mobile,North,Fastsupply Co,Medium,2023,6,June,2,411,470167.56,14,25,11,1,30
Laptop,Computing,Central,Globalparts Ltd,Medium,2023,6,June,2,378,560657.16,8,12,4,1,972
Printer,Imaging,West,Reliablegoods,Medium,2023,6,June,2,97,83938.95,28,28,0,0,131
Keyboard,Accessories,West,Fastsupply Co,Medium,2023,6,June,2,103,59250.75,21,21,0,0,841
Monitor,Computing,North,Globalparts Ltd,Medium,2023,6,June,2,82,20814.06,7,13,6,1,758
Tablet,Mobile,Central,Reliablegoods,Medium,2023,6,June,2,444,113628.48,18,20,2,1,990
Monitor,Computing,North,Techcorp India,Low,2023,6,June,2,181,160409.44,39,39,0,0,866
Speaker,Audio,North,Quickship Asia,Medium,2023,6,June,2,472,487873.36,30,30,0,0,296
Headphones,Audio,South,Quickship Asia,Medium,2023,6,June,2,255,158520.75,6,18,12,1,1
Mouse,Accessories,North,Fastsupply Co,Medium,2023,6,June,2,391,416164.76,34,34,0,0,711
Headphones,Audio,South,Globalparts Ltd,Medium,2023,6,June,2,348,650746.08,18,18,0,0,304
Monitor,Computing,West,Techcorp India,Low,2023,6,June,2,333,457661.88,10,20,10,1,784
Mouse,Accessories,Central,Techcorp India,Low,2023,6,June,2,127,29886.91,22,22,0,0,878
Tablet,Mobile,Central,Fastsupply Co,Medium,2023,6,June,2,339,557000.73,9,9,0,0,977
Tablet,Mobile,North,Globalparts Ltd,Medium,2023,6,June,2,80,108875.2,5,5,0,0,191
Laptop,Computing,Central,Globalparts Ltd,Medium,2023,6,June,2,288,40976.64,11,11,0,0,562
Keyboard,Accessories,South,Reliablegoods,Medium,2023,6,June,2,103,155427.0,42,42,0,0,675
Printer,Imaging,Central,Fastsupply Co,Medium,2023,6,June,2,67,38013.12,33,33,0,0,897
Tablet,Mobile,Central,Fastsupply Co,Medium,2023,6,June,2,302,323266.84,32,32,0,0,943
Headphones,Audio,West,Techcorp India,Low,2023,6,June,2,440,571854.8,3,3,0,0,532
Printer,Imaging,Central,Techcorp India,Low,2023,6,June,2,466,688351.9,18,19,1,1,67
Tablet,Mobile,Central,Globalparts Ltd,Medium,2023,6,June,2,462,547109.64,8,8,0,0,454
Mouse,Accessories,South,Reliablegoods,Medium,2023,6,June,2,398,49045.54,4,4,0,0,991
Mouse,Accessories,South,Quickship Asia,Medium,2023,6,June,2,209,287276.77,19,27,8,1,259
Tablet,Mobile,South,Quickship Asia,Medium,2023,6,June,2,94,150211.06,31,31,0,0,261
Speaker,Audio,North,Fastsupply Co,Medium,2023,6,June,2,312,532967.76,15,15,0,0,512
Keyboard,Accessories,South,Reliablegoods,Medium,2023,6,June,2,18,8771.4,21,21,0,0,712
Monitor,Computing,East,Globalparts Ltd,Medium,2023,6,June,2,371,590635.71,35,45,10,1,379
Phone,Mobile,Central,Techcorp India,Low,2023,6,June,2,39,66591.72,30,30,0,0,789
Printer,Imaging,West,Quickship Asia,Medium,2023,6,June,2,216,110546.64,41,41,0,0,761
Keyboard,Accessories,North,Techcorp India,Low,2023,6,June,2,330,143114.4,32,32,0,0,750
Speaker,Audio,North,Quickship Asia,Medium,2023,6,June,2,308,504470.12,12,12,0,0,993
Printer,Imaging,South,Reliablegoods,Medium,2023,6,June,2,152,10030.48,34,34,0,0,232
Printer,Imaging,North,Fastsupply Co,Medium,2023,6,June,2,150,14950.5,32,44,12,1,589
Phone,Mobile,West,Fastsupply Co,Medium,2023,6,June,2,82,54370.1,43,43,0,0,475
Headphones,Audio,West,Quickship Asia,Medium,2023,6,June,2,410,726282.2,32,32,0,0,329
Phone,Mobile,West,Reliablegoods,Medium,2023,6,June,2,250,395165.0,29,29,0,0,870
Mouse,Accessories,North,Fastsupply Co,Medium,2023,6,June,2,167,255753.82,15,24,9,1,592
Laptop,Computing,East,Techcorp India,Low,2023,6,June,2,482,675730.26,3,3,0,0,701
Mouse,Accessories,East,Techcorp India,Low,2023,6,June,2,411,90341.91,31,31,0,0,208
Speaker,Audio,South,Quickship Asia,Medium,2023,6,June,2,251,86233.56,44,44,0,0,561
Phone,Mobile,West,Quickship Asia,Medium,2023,6,June,2,179,257120.97,39,39,0,0,436
Monitor,Computing,East,Reliablegoods,Medium,2023,6,June,2,299,354518.32,17,17,0,0,760
Mouse,Accessories,East,Fastsupply Co,Medium,2023,6,June,2,416,432594.24,3,3,0,0,417
Printer,Imaging,West,Fastsupply Co,Medium,2023,6,June,2,184,169145.68,44,57,13,1,574
Mouse,Accessories,South,Quickship Asia,Medium,2023,6,June,2,255,460606.5,40,40,0,0,721
Phone,Mobile,South,Techcorp India,Low,2023,6,June,2,323,557866.22,41,43,2,1,569
Speaker,Audio,East,Techcorp India,Low,2023,6,June,2,114,208759.08,29,29,0,0,439
Mouse,Accessories,East,Techcorp India,Low,2023,7,July,3,42,4945.08,10,10,0,0,65
Headphones,Audio,South,Fastsupply Co,Medium,2023,7,July,3,159,88949.37,22,22,0,0,89
Speaker,Audio,West,Fastsupply Co,Medium,2023,7,July,3,245,338761.5,18,19,1,1,526
Monitor,Computing,West,Techcorp India,Low,2023,7,July,3,71,34297.26,13,13,0,0,641
Phone,Mobile,West,Reliablegoods,Medium,2023,7,July,3,181,125279.15,32,32,0,0,645
Tablet,Mobile,East,Quickship Asia,Medium,2023,7,July,3,138,190855.38,39,45,6,1,29
Tablet,Mobile,East,Fastsupply Co,Medium,2023,7,July,3,33,63081.15,44,44,0,0,684
Mouse,Accessories,East,Globalparts Ltd,Medium,2023,7,July,3,22,40693.62,25,25,0,0,866
Laptop,Computing,East,Fastsupply Co,Medium,2023,7,July,3,499,65643.45,31,31,0,0,958
Mouse,Accessories,West,Quickship Asia,Medium,2023,7,July,3,344,132491.6,22,22,0,0,615
Tablet,Mobile,Central,Fastsupply Co,Medium,2023,7,July,3,417,603186.33,13,18,5,1,569
Mouse,Accessories,West,Techcorp India,Low,2023,7,July,3,134,35713.68,34,44,10,1,290
Camera,Imaging,North,Techcorp India,Low,2023,7,July,3,147,246455.79,18,18,0,0,826
Keyboard,Accessories,East,Quickship Asia,Medium,2023,7,July,3,23,8754.95,44,44,0,0,666
Headphones,Audio,Central,Globalparts Ltd,Medium,2023,7,July,3,205,282664.25,24,24,0,0,627
Keyboard,Accessories,South,Techcorp India,Low,2023,7,July,3,246,397624.56,7,7,0,0,653
Camera,Imaging,South,Reliablegoods,Medium,2023,7,July,3,167,26190.61,32,34,2,1,511
Speaker,Audio,South,Fastsupply Co,Medium,2023,7,July,3,141,243323.7,31,45,14,1,216
Camera,Imaging,West,Fastsupply Co,Medium,2023,7,July,3,483,316500.24,19,19,0,0,597
Monitor,Computing,West,Fastsupply Co,Medium,2023,7,July,3,402,327207.9,29,29,0,0,377
Laptop,Computing,South,Quickship Asia,Medium,2023,7,July,3,208,227356.48,40,40,0,0,387
Camera,Imaging,North,Quickship Asia,Medium,2023,7,July,3,280,294932.4,38,38,0,0,398
Printer,Imaging,North,Quickship Asia,Medium,2023,7,July,3,407,536910.33,28,28,0,0,716
Headphones,Audio,South,Reliablegoods,Medium,2023,7,July,3,302,599968.3,21,21,0,0,103
Mouse,Accessories,East,Techcorp India,Low,2023,7,July,3,297,432880.47,29,29,0,0,221
Laptop,Computing,Central,Reliablegoods,Medium,2023,7,July,3,344,460994.4,24,24,0,0,674
Keyboard,Accessories,Central,Reliablegoods,Medium,2023,7,July,3,448,606999.68,14,14,0,0,995
Phone,Mobile,South,Fastsupply Co,Medium,2023,7,July,3,112,143493.28,21,21,0,0,516
Camera,Imaging,South,Techcorp India,Low,2023,7,July,3,491,851742.61,20,29,9,1,863
Printer,Imaging,North,Quickship Asia,Medium,2023,7,July,3,222,17391.48,4,12,8,1,332
Speaker,Audio,South,Techcorp India,Low,2023,7,July,3,156,201695.52,21,28,7,1,110
Laptop,Computing,Central,Fastsupply Co,Medium,2023,7,July,3,261,233822.07,10,20,10,1,924
Camera,Imaging,Central,Fastsupply Co,Medium,2023,7,July,3,186,47297.94,42,42,0,0,515
Keyboard,Accessories,South,Techcorp India,Low,2023,7,July,3,12,19428.6,29,29,0,0,191
Headphones,Audio,West,Globalparts Ltd,Medium,2023,7,July,3,101,115895.48,10,15,5,1,613
Headphones,Audio,West,Reliablegoods,Medium,2023,7,July,3,475,566960.0,32,46,14,1,478
Laptop,Computing,North,Quickship Asia,Medium,2023,7,July,3,380,332728.0,16,16,0,0,246
Phone,Mobile,East,Reliablegoods,Medium,2023,7,July,3,113,63965.91,12,26,14,1,670
Camera,Imaging,East,Reliablegoods,Medium,2023,7,July,3,254,373133.62,18,18,0,0,272
Camera,Imaging,West,Quickship Asia,Medium,2023,7,July,3,121,30721.9,39,39,0,0,830
Headphones,Audio,South,Reliablegoods,Medium,2023,7,July,3,182,224462.42,33,33,0,0,335
Monitor,Computing,Central,Quickship Asia,Medium,2023,7,July,3,36,42988.68,36,36,0,0,465
Phone,Mobile,Central,Quickship Asia,Medium,2023,7,July,3,341,469089.83,23,23,0,0,762
Speaker,Audio,East,Techcorp India,Low,2023,7,July,3,376,724040.64,38,38,0,0,105
Mouse,Accessories,South,Techcorp India,Low,2023,7,July,3,464,125256.8,43,43,0,0,245
Phone,Mobile,South,Globalparts Ltd,Medium,2023,7,July,3,150,128038.5,17,31,14,1,547
Speaker,Audio,East,Techcorp India,Low,2023,7,July,3,66,98400.06,23,23,0,0,134
Mouse,Accessories,Central,Reliablegoods,Medium,2023,7,July,3,214,202095.18,32,35,3,1,898
Tablet,Mobile,South,Globalparts Ltd,Medium,2023,7,July,3,353,673809.93,28,28,0,0,497
Laptop,Computing,West,Fastsupply Co,Medium,2023,7,July,3,66,120110.1,33,33,0,0,182
Camera,Imaging,Central,Fastsupply Co,Medium,2023,7,July,3,199,58659.23,5,6,1,1,276
Tablet,Mobile,South,Fastsupply Co,Medium,2023,7,July,3,299,431190.89,17,31,14,1,522
Keyboard,Accessories,North,Reliablegoods,Medium,2023,7,July,3,349,194085.88,28,28,0,0,206
Printer,Imaging,South,Quickship Asia,Medium,2023,7,July,3,176,21619.84,21,21,0,0,434
Keyboard,Accessories,West,Fastsupply Co,Medium,2023,7,July,3,248,432395.44,4,6,2,1,293
Speaker,Audio,North,Fastsupply Co,Medium,2023,7,July,3,87,43805.37,10,10,0,0,307
Phone,Mobile,East,Quickship Asia,Medium,2023,7,July,3,29,4311.14,21,21,0,0,193
Camera,Imaging,West,Fastsupply Co,Medium,2023,7,July,3,132,127673.04,42,42,0,0,78
Camera,Imaging,West,Techcorp India,Low,2023,7,July,3,228,66858.72,29,29,0,0,715
Phone,Mobile,West,Globalparts Ltd,Medium,2023,7,July,3,499,557602.56,40,40,0,0,832
Keyboard,Accessories,South,Fastsupply Co,Medium,2023,7,July,3,349,73708.8,36,36,0,0,508
Tablet,Mobile,South,Techcorp India,Low,2023,7,July,3,395,426615.8,23,23,0,0,82
Laptop,Computing,West,Techcorp India,Low,2023,7,July,3,37,44316.38,26,26,0,0,221
Speaker,Audio,East,Techcorp India,Low,2023,7,July,3,462,164023.86,42,48,6,1,843
Laptop,Computing,South,Quickship Asia,Medium,2023,7,July,3,453,123832.08,19,19,0,0,805
Speaker,Audio,West,Quickship Asia,Medium,2023,7,July,3,144,117829.44,33,37,4,1,463
Camera,Imaging,South,Techcorp India,Low,2023,7,July,3,25,46406.25,38,38,0,0,529
Mouse,Accessories,East,Globalparts Ltd,Medium,2023,7,July,3,98,89130.02,10,10,0,0,880
Camera,Imaging,East,Reliablegoods,Medium,2023,7,July,3,167,64264.94,15,15,0,0,160
Laptop,Computing,East,Globalparts Ltd,Medium,2023,7,July,3,364,724137.96,41,50,9,1,580
Speaker,Audio,South,Techcorp India,Low,2023,7,July,3,292,496560.6,20,20,0,0,422
Keyboard,Accessories,North,Globalparts Ltd,Medium,2023,7,July,3,112,169041.6,28,28,0,0,842
Monitor,Computing,West,Reliablegoods,Medium,2023,7,July,3,407,108909.13,41,54,13,1,598
Phone,Mobile,West,Fastsupply Co,Medium,2023,7,July,3,424,364457.68,44,53,9,1,185
Laptop,Computing,North,Globalparts Ltd,Medium,2023,7,July,3,37,36491.25,15,15,0,0,849
Keyboard,Accessories,North,Globalparts Ltd,Medium,2023,7,July,3,176,224176.48,37,37,0,0,825
Speaker,Audio,North,Quickship Asia,Medium,2023,7,July,3,404,513879.92,11,11,0,0,703
Monitor,Computing,East,Fastsupply Co,Medium,2023,7,July,3,280,346404.8,21,21,0,0,513
Speaker,Audio,South,Quickship Asia,Medium,2023,7,July,3,199,148016.2,17,17,0,0,714
Laptop,Computing,East,Quickship Asia,Medium,2023,7,July,3,255,161098.8,28,28,0,0,750
Tablet,Mobile,East,Fastsupply Co,Medium,2023,7,July,3,114,223772.88,26,34,8,1,310
Laptop,Computing,West,Quickship Asia,Medium,2023,7,July,3,142,155311.08,20,31,11,1,243
Laptop,Computing,Central,Globalparts Ltd,Medium,2023,7,July,3,206,157721.84,40,40,0,0,643
Monitor,Computing,Central,Fastsupply Co,Medium,2023,7,July,3,484,112254.12,37,37,0,0,647
Laptop,Computing,North,Fastsupply Co,Medium,2023,7,July,3,391,468852.01,27,27,0,0,591
Mouse,Accessories,East,Techcorp India,Low,2023,7,July,3,235,383806.7,28,28,0,0,419
Laptop,Computing,East,Globalparts Ltd,Medium,2023,7,July,3,460,146694.0,44,44,0,0,915
Tablet,Mobile,North,Globalparts Ltd,Medium,2023,7,July,3,82,86002.42,39,39,0,0,654
Laptop,Computing,East,Fastsupply Co,Medium,2023,7,July,3,241,326767.08,26,40,14,1,793
Laptop,Computing,North,Fastsupply Co,Medium,2023,7,July,3,322,196655.06,4,4,0,0,489
Monitor,Computing,South,Techcorp India,Low,2023,8,August,3,185,295648.5,43,43,0,0,233
Camera,Imaging,East,Fastsupply Co,Medium,2023,8,August,3,290,54752.0,15,15,0,0,260
Printer,Imaging,West,Globalparts Ltd,Medium,2023,8,August,3,396,44019.36,16,29,13,1,922
Camera,Imaging,North,Reliablegoods,Medium,2023,8,August,3,316,92638.56,38,38,0,0,807
Laptop,Computing,Central,Reliablegoods,Medium,2023,8,August,3,188,22445.32,38,38,0,0,36
Printer,Imaging,East,Techcorp India,Low,2023,8,August,3,316,479684.84,7,7,0,0,782
Mouse,Accessories,South,Techcorp India,Low,2023,8,August,3,366,500508.66,38,38,0,0,370
Printer,Imaging,Central,Globalparts Ltd,Medium,2023,8,August,3,38,66361.68,19,19,0,0,213
Phone,Mobile,Central,Reliablegoods,Medium,2023,8,August,3,464,29102.08,41,43,2,1,386
Monitor,Computing,West,Quickship Asia,Medium,2023,8,August,3,86,21636.74,23,23,0,0,49
Printer,Imaging,West,Reliablegoods,Medium,2023,8,August,3,115,123154.65,4,4,0,0,720
Camera,Imaging,South,Reliablegoods,Medium,2023,8,August,3,25,33398.0,37,44,7,1,144
Mouse,Accessories,South,Fastsupply Co,Medium,2023,8,August,3,46,71696.06,24,31,7,1,265
Headphones,Audio,North,Globalparts Ltd,Medium,2023,8,August,3,468,470981.16,25,25,0,0,8
Keyboard,Accessories,Central,Quickship Asia,Medium,2023,8,August,3,202,316277.46,7,7,0,0,969
Phone,Mobile,East,Techcorp India,Low,2023,8,August,3,337,255762.78,27,38,11,1,958
Headphones,Audio,East,Globalparts Ltd,Medium,2023,8,August,3,437,726359.55,7,7,0,0,782
Headphones,Audio,West,Techcorp India,Low,2023,8,August,3,40,17762.4,38,38,0,0,759
Monitor,Computing,South,Reliablegoods,Medium,2023,8,August,3,302,34723.96,18,18,0,0,986
Keyboard,Accessories,Central,Reliablegoods,Medium,2023,8,August,3,195,276843.45,39,39,0,0,24
Camera,Imaging,East,Techcorp India,Low,2023,8,August,3,185,334468.9,10,10,0,0,212
Headphones,Audio,West,Globalparts Ltd,Medium,2023,8,August,3,409,456247.68,20,20,0,0,798
Phone,Mobile,North,Fastsupply Co,Medium,2023,8,August,3,105,28099.05,26,26,0,0,648
Phone,Mobile,North,Quickship Asia,Medium,2023,8,August,3,308,459209.52,11,23,12,1,914
Laptop,Computing,North,Globalparts Ltd,Medium,2023,8,August,3,317,332704.18,36,36,0,0,670
Laptop,Computing,North,Techcorp India,Low,2023,8,August,3,22,9938.5,18,24,6,1,144
Tablet,Mobile,South,Fastsupply Co,Medium,2023,8,August,3,391,752057.22,25,39,14,1,505
Headphones,Audio,South,Quickship Asia,Medium,2023,8,August,3,286,253965.14,30,32,2,1,235
Monitor,Computing,East,Globalparts Ltd,Medium,2023,8,August,3,433,626810.8,17,17,0,0,552
Keyboard,Accessories,Central,Quickship Asia,Medium,2023,8,August,3,498,782318.16,27,27,0,0,678
Mouse,Accessories,East,Techcorp India,Low,2023,8,August,3,239,56181.73,39,39,0,0,323
Laptop,Computing,East,Quickship Asia,Medium,2023,8,August,3,100,30061.0,7,18,11,1,9
Tablet,Mobile,North,Quickship Asia,Medium,2023,8,August,3,385,548043.65,11,20,9,1,179
Phone,Mobile,Central,Fastsupply Co,Medium,2023,8,August,3,343,295786.05,18,18,0,0,565
Phone,Mobile,South,Reliablegoods,Medium,2023,8,August,3,499,627607.27,28,28,0,0,986
Headphones,Audio,East,Globalparts Ltd,Medium,2023,8,August,3,29,39214.38,24,24,0,0,293
Mouse,Accessories,East,Fastsupply Co,Medium,2023,8,August,3,289,229292.6,38,38,0,0,935
Monitor,Computing,Central,Quickship Asia,Medium,2023,8,August,3,205,94568.55,8,8,0,0,868
Keyboard,Accessories,West,Reliablegoods,Medium,2023,8,August,3,323,616170.95,15,15,0,0,834
Camera,Imaging,East,Reliablegoods,Medium,2023,8,August,3,186,211296.0,36,36,0,0,486
Phone,Mobile,East,Fastsupply Co,Medium,2023,8,August,3,450,220608.0,35,35,0,0,333
Monitor,Computing,South,Globalparts Ltd,Medium,2023,8,August,3,272,168966.4,15,18,3,1,985
Laptop,Computing,East,Globalparts Ltd,Medium,2023,8,August,3,170,244284.9,15,15,0,0,842
Phone,Mobile,West,Globalparts Ltd,Medium,2023,8,August,3,488,829726.88,9,9,0,0,386
Camera,Imaging,East,Fastsupply Co,Medium,2023,8,August,3,137,231771.12,9,9,0,0,155
Phone,Mobile,South,Fastsupply Co,Medium,2023,8,August,3,249,429012.06,10,10,0,0,169
Tablet,Mobile,West,Globalparts Ltd,Medium,2023,8,August,3,55,56293.6,6,6,0,0,370
Keyboard,Accessories,Central,Globalparts Ltd,Medium,2023,8,August,3,37,45696.11,37,37,0,0,8
Speaker,Audio,Central,Quickship Asia,Medium,2023,8,August,3,328,27935.76,23,23,0,0,230
Camera,Imaging,South,Globalparts Ltd,Medium,2023,8,August,3,62,118449.76,29,29,0,0,763
Camera,Imaging,Central,Fastsupply Co,Medium,2023,8,August,3,147,159409.74,42,42,0,0,260
Keyboard,Accessories,Central,Fastsupply Co,Medium,2023,8,August,3,209,201990.14,35,35,0,0,698
Phone,Mobile,East,Globalparts Ltd,Medium,2023,8,August,3,404,672849.88,7,7,0,0,273
Monitor,Computing,North,Techcorp India,Low,2023,8,August,3,308,436990.4,28,37,9,1,910
Headphones,Audio,East,Quickship Asia,Medium,2023,8,August,3,461,809575.93,21,21,0,0,846
Tablet,Mobile,East,Quickship Asia,Medium,2023,8,August,3,46,24474.3,13,13,0,0,915
Monitor,Computing,Central,Fastsupply Co,Medium,2023,8,August,3,39,9651.33,44,56,12,1,636
Laptop,Computing,East,Fastsupply Co,Medium,2023,8,August,3,317,90183.33,7,7,0,0,0
Mouse,Accessories,East,Reliablegoods,Medium,2023,8,August,3,249,424022.1,31,31,0,0,330
Phone,Mobile,West,Quickship Asia,Medium,2023,8,August,3,91,158344.55,23,23,0,0,797
Phone,Mobile,South,Globalparts Ltd,Medium,2023,8,August,3,473,735784.61,29,43,14,1,976
Headphones,Audio,West,Fastsupply Co,Medium,2023,8,August,3,324,475505.64,21,21,0,0,962
Tablet,Mobile,East,Techcorp India,Low,2023,8,August,3,155,151342.0,20,27,7,1,412
Keyboard,Accessories,South,Reliablegoods,Medium,2023,8,August,3,482,806275.14,18,23,5,1,503
Mouse,Accessories,South,Reliablegoods,Medium,2023,9,September,3,321,600266.79,39,48,9,1,32
Tablet,Mobile,East,Globalparts Ltd,Medium,2023,9,September,3,335,515856.45,23,23,0,0,260
Speaker,Audio,Central,Fastsupply Co,Medium,2023,9,September,3,56,43324.96,39,51,12,1,520
Phone,Mobile,Central,Reliablegoods,Medium,2023,9,September,3,459,526876.92,43,43,0,0,341
Speaker,Audio,South,Globalparts Ltd,Medium,2023,9,September,3,471,466987.08,16,16,0,0,390
Keyboard,Accessories,South,Reliablegoods,Medium,2023,9,September,3,61,29075.65,38,38,0,0,84
Tablet,Mobile,North,Techcorp India,Low,2023,9,September,3,290,200436.4,22,22,0,0,86
Mouse,Accessories,North,Fastsupply Co,Medium,2023,9,September,3,62,109215.48,41,41,0,0,245
Tablet,Mobile,East,Fastsupply Co,Medium,2023,9,September,3,449,864378.88,29,29,0,0,854
Monitor,Computing,North,Techcorp India,Low,2023,9,September,3,237,296114.91,25,27,2,1,464
