order_id,date_id,product_id,supplier_id,region_id,quantity_ordered,unit_cost,total_cost,lead_time_days,actual_delivery_days,delay_days,is_delayed,warehouse_stock
ORD-00192,20231026,8,2,2,375,928.88,348330.0,21,21,0,0,529
ORD-00497,20231026,6,2,4,335,140.55,47084.25,7,7,0,0,197
ORD-00944,20231026,3,2,2,100,499.93,49993.0,13,19,6,1,216
ORD-00544,20231026,2,2,1,34,1871.21,63621.14,35,47,12,1,351
ORD-01164,20231026,4,5,2,63,1534.49,96672.87,26,26,0,0,25
ORD-00017,20231026,3,5,2,136,144.7,19679.2,12,21,9,1,8
ORD-01356,20231026,10,3,5,212,1279.74,271304.88,27,27,0,0,982
ORD-01500,20231027,1,1,5,125,1430.37,178796.25,23,23,0,0,280
ORD-01045,20231027,10,5,1,399,1680.95,670699.05,30,30,0,0,190
ORD-00402,20231027,7,2,1,125,1786.42,223302.5,32,41,9,1,333
ORD-01302,20231028,10,2,3,54,747.07,40341.78,12,12,0,0,885
ORD-01149,20231028,2,5,4,443,1624.06,719458.58,16,20,4,1,593
ORD-00879,20231028,1,4,1,295,113.03,33343.85,17,17,0,0,155
ORD-01174,20231028,9,1,4,52,867.22,45095.44,34,34,0,0,651
ORD-01804,20231028,9,1,1,374,1994.48,745935.52,22,22,0,0,870
ORD-01640,20231029,5,1,1,279,410.19,114443.01,29,29,0,0,987
ORD-01615,20231029,4,5,3,337,1461.04,492370.48,16,21,5,1,142
ORD-00827,20231029,5,3,5,207,1474.31,305182.17,26,39,13,1,202
ORD-00692,20231030,4,5,5,55,1313.25,72228.75,19,19,0,0,75
ORD-01062,20231031,9,5,4,358,1297.91,464651.78,10,21,11,1,307
ORD-00321,20231101,5,5,5,387,1905.22,737320.14,14,14,0,0,901
ORD-01196,20231101,3,4,3,17,559.59,9513.03,14,23,9,1,215
ORD-00431,20231101,7,1,5,196,386.27,75708.92,15,15,0,0,616
ORD-01628,20231101,2,4,3,395,1834.11,724473.45,10,16,6,1,483
ORD-01496,20231101,4,4,4,17,1254.05,21318.85,23,23,0,0,23
ORD-00194,20231103,8,3,5,383,1913.5,732870.5,5,6,1,1,510
ORD-00225,20231103,2,3,4,21,1412.73,29667.33,34,34,0,0,835
ORD-00829,20231103,6,3,2,65,1865.5,121257.5,32,32,0,0,689
ORD-01790,20231103,10,1,2,300,1970.06,591018.0,30,30,0,0,102
ORD-00663,20231103,10,4,2,102,892.82,91067.64,12,12,0,0,964
ORD-01625,20231103,7,1,2,443,1142.34,506056.62,31,38,7,1,161
ORD-01254,20231104,3,1,5,35,1346.98,47144.3,40,44,4,1,108
ORD-01797,20231104,5,5,3,489,1058.99,517846.11,6,6,0,0,804
ORD-00988,20231104,10,5,5,223,248.42,55397.66,29,29,0,0,518
ORD-00286,20231104,5,5,2,354,121.43,42986.22,40,40,0,0,939
ORD-00770,20231105,9,1,5,330,452.08,149186.4,38,38,0,0,724
ORD-01649,20231106,6,3,4,395,1078.09,425845.55,11,25,14,1,215
ORD-00110,20231106,5,3,4,388,506.69,196595.72,29,29,0,0,116
ORD-00499,20231106,1,5,2,498,1846.77,919691.46,40,40,0,0,146
ORD-00536,20231107,5,2,5,138,829.22,114432.36,38,38,0,0,885
ORD-00670,20231107,5,2,3,162,260.75,42241.5,14,14,0,0,824
ORD-01936,20231107,7,5,5,322,1983.97,638838.34,36,36,0,0,362
ORD-00697,20231107,10,4,2,349,1984.19,692482.31,22,22,0,0,341
ORD-01682,20231107,4,3,1,161,1467.85,236323.85,23,23,0,0,758
ORD-01348,20231107,2,3,1,174,765.27,133156.98,30,30,0,0,88
ORD-00748,20231108,5,5,2,457,620.16,283413.12,6,20,14,1,452
ORD-01316,20231108,9,2,3,427,204.41,87283.07,24,24,0,0,364
ORD-00188,20231108,3,4,4,392,60.62,23763.04,29,29,0,0,567
ORD-01214,20231109,7,2,1,363,1295.52,470273.76,13,13,0,0,22
ORD-01757,20231109,3,1,5,417,834.5,347986.5,37,37,0,0,781
ORD-01607,20231112,6,3,4,125,869.14,108642.5,42,42,0,0,115
ORD-00304,20231112,6,5,3,179,1084.86,194189.94,18,18,0,0,229
ORD-00384,20231113,3,4,1,341,1683.85,574192.85,20,20,0,0,539
ORD-00837,20231113,9,1,2,431,860.76,370987.56,18,18,0,0,285
ORD-00413,20231113,4,2,5,354,633.07,224106.78,13,13,0,0,94
ORD-00160,20231113,1,2,1,332,224.56,74553.92,14,28,14,1,703
ORD-00036,20231113,4,4,3,165,1720.39,283864.35,19,19,0,0,836
ORD-01951,20231114,5,2,4,357,1759.84,628262.88,26,26,0,0,362
ORD-01116,20231114,3,4,3,74,1319.07,97611.18,10,10,0,0,211
ORD-00191,20231115,9,5,2,184,1561.9,287389.6,25,25,0,0,57
ORD-00223,20231115,6,5,1,204,89.09,18174.36,9,21,12,1,530
ORD-00127,20231115,8,2,4,120,757.4,90888.0,34,34,0,0,645
ORD-01330,20231116,6,5,5,28,470.82,13182.96,43,43,0,0,612
ORD-01855,20231116,5,3,3,220,734.3,161546.0,9,9,0,0,505
ORD-00662,20231116,5,5,3,375,1478.26,554347.5,21,21,0,0,962
ORD-00390,20231116,2,1,4,185,1793.25,331751.25,44,44,0,0,938
ORD-01091,20231116,7,3,4,176,369.07,64956.32,26,26,0,0,111
ORD-00758,20231116,3,5,4,365,230.07,83975.55,31,31,0,0,782
ORD-01741,20231117,7,2,1,65,1302.52,84663.8,38,38,0,0,827
ORD-01809,20231117,9,1,4,92,626.49,57637.08,24,24,0,0,470
ORD-00370,20231117,2,1,4,217,419.51,91033.67,9,9,0,0,242
ORD-01958,20231118,4,2,2,55,1857.27,102149.85,35,35,0,0,303
ORD-01706,20231118,3,1,4,219,101.87,22309.53,21,21,0,0,727
ORD-00040,20231118,8,5,5,232,714.99,165877.68,31,31,0,0,756
ORD-01679,20231118,1,1,1,203,745.95,151427.85,14,14,0,0,17
ORD-01583,20231119,5,4,4,157,66.12,10380.84,17,28,11,1,902
ORD-01432,20231119,2,4,5,134,1975.07,264659.38,43,43,0,0,725
ORD-00316,20231119,1,3,3,94,716.94,67392.36,41,41,0,0,31
ORD-01491,20231120,9,4,2,352,362.62,127642.24,19,20,1,1,771
ORD-00540,20231120,1,3,2,302,814.34,245930.68,24,24,0,0,864
ORD-01180,20231120,2,1,3,139,109.24,15184.36,41,44,3,1,284
ORD-00733,20231120,2,1,5,57,922.07,52557.99,6,6,0,0,21
ORD-01539,20231120,3,3,2,140,271.5,38010.0,17,28,11,1,696
ORD-01886,20231120,10,2,5,98,1602.03,156998.94,10,22,12,1,115
ORD-00989,20231121,10,2,4,71,145.85,10355.35,21,21,0,0,957
ORD-00498,20231121,4,1,1,388,76.78,29790.64,5,17,12,1,646
ORD-01546,20231121,3,5,5,32,95.14,3044.48,37,51,14,1,517
ORD-01826,20231121,9,3,1,366,1450.97,531055.02,10,10,0,0,507
ORD-00502,20231122,8,4,3,299,1639.94,490342.06,21,21,0,0,576
ORD-01983,20231122,3,1,5,329,485.88,159854.52,23,23,0,0,800
ORD-01784,20231122,4,1,3,296,92.39,27347.44,31,41,10,1,792
ORD-01039,20231122,7,4,1,65,1800.18,117011.7,28,28,0,0,141
ORD-00142,20231122,6,2,4,282,407.18,114824.76,21,24,3,1,915
ORD-00198,20231123,3,1,1,298,378.01,112646.98,19,32,13,1,993
ORD-00412,20231123,3,2,3,401,1691.56,678315.56,3,8,5,1,989
ORD-00925,20231123,6,3,3,359,1823.97,654805.23,22,22,0,0,628
ORD-00866,20231123,1,1,3,222,1493.59,331576.98,22,22,0,0,148
ORD-01988,20231124,10,1,2,164,710.35,116497.4,19,19,0,0,285
ORD-00587,20231124,1,5,2,322,1816.41,584884.02,42,42,0,0,737
ORD-01340,20231124,9,5,4,237,653.88,154969.56,43,43,0,0,737
ORD-01611,20231124,5,2,3,266,515.59,137146.94,34,34,0,0,913
ORD-01746,20231124,1,4,3,240,1905.94,457425.6,33,33,0,0,812
ORD-01858,20231126,1,5,4,182,893.96,162700.72,24,24,0,0,322
ORD-00549,20231126,3,4,4,102,413.83,42210.66,8,8,0,0,894
ORD-01083,20231127,8,3,2,239,297.09,71004.51,9,9,0,0,770
ORD-00823,20231127,2,1,3,280,184.89,51769.2,27,27,0,0,197
ORD-01481,20231128,7,2,2,75,348.28,26121.0,17,17,0,0,777
ORD-00464,20231128,1,1,3,144,1184.64,170588.16,26,26,0,0,853
ORD-00700,20231129,3,3,3,17,724.17,12310.89,29,29,0,0,330
ORD-01592,20231129,3,5,3,238,1141.66,271715.08,32,32,0,0,653
ORD-00403,20231129,3,5,5,172,1160.1,199537.2,29,29,0,0,953
ORD-00156,20231130,9,5,3,319,1050.68,335166.92,42,51,9,1,388
ORD-00881,20231130,4,5,3,362,1155.9,418435.8,15,17,2,1,54
ORD-00559,20231130,7,4,4,44,1696.58,74649.52,9,9,0,0,144
ORD-00211,20231130,6,2,2,130,1698.82,220846.6,9,14,5,1,498
ORD-01617,20231201,2,3,4,398,441.62,175764.76,28,28,0,0,694
ORD-01843,20231201,8,3,3,357,1222.75,436521.75,44,44,0,0,716
ORD-01262,20231201,10,4,4,331,931.57,308349.67,40,40,0,0,779
ORD-01646,20231201,8,4,5,348,1030.54,358627.92,6,6,0,0,927
ORD-00038,20231201,3,2,1,332,1902.17,631520.44,8,21,13,1,202
ORD-00358,20231201,2,5,5,416,1767.72,735371.52,13,13,0,0,859
ORD-01186,20231202,6,3,2,213,424.08,90329.04,23,23,0,0,769
ORD-00006,20231202,5,4,4,363,545.36,197965.68,22,22,0,0,271
ORD-01333,20231203,6,5,2,145,256.54,37198.3,32,32,0,0,909
ORD-00086,20231203,8,2,3,293,1577.99,462351.07,27,27,0,0,748
ORD-00074,20231204,10,1,3,412,455.3,187583.6,28,28,0,0,505
ORD-00788,20231205,2,3,4,236,1633.18,385430.48,28,38,10,1,266
ORD-00705,20231205,9,4,4,362,1661.58,601491.96,11,12,1,1,5
ORD-00455,20231205,3,2,1,43,1601.78,68876.54,26,32,6,1,578
ORD-01678,20231205,3,3,3,278,1702.44,473278.32,5,5,0,0,527
ORD-01339,20231206,8,2,3,474,1098.94,520897.56,7,7,0,0,939
ORD-01502,20231206,6,3,4,280,434.02,121525.6,34,38,4,1,326
ORD-01671,20231206,2,2,4,346,1731.1,598960.6,40,40,0,0,982
ORD-00301,20231207,5,4,3,472,1166.73,550696.56,25,25,0,0,534
ORD-01942,20231208,9,2,5,258,1131.46,291916.68,6,19,13,1,664
ORD-01268,20231208,9,3,5,428,563.84,241323.52,25,25,0,0,800
ORD-01711,20231208,9,5,5,79,424.47,33533.13,41,47,6,1,585
ORD-00743,20231210,5,5,4,186,1236.74,230033.64,9,9,0,0,625
ORD-01265,20231210,3,2,3,82,339.61,27848.02,35,35,0,0,334
ORD-00717,20231210,8,5,1,298,1392.24,414887.52,38,41,3,1,761
ORD-01410,20231211,1,3,2,377,996.01,375495.77,28,28,0,0,682
ORD-01510,20231211,5,4,3,219,1486.47,325536.93,12,12,0,0,920
ORD-01167,20231211,8,2,2,396,670.47,265506.12,15,15,0,0,975
ORD-00935,20231211,7,1,5,131,1982.42,259697.02,12,12,0,0,244
ORD-00226,20231211,5,3,1,403,1715.04,691161.12,15,15,0,0,736
ORD-00183,20231211,4,3,3,305,891.74,271980.7,33,46,13,1,498
ORD-01519,20231212,3,4,2,228,1099.23,250624.44,13,13,0,0,631
ORD-00253,20231212,5,4,2,367,588.67,216041.89,10,24,14,1,809
ORD-01423,20231212,10,4,2,121,1114.51,134855.71,16,16,0,0,896
ORD-01104,20231213,5,1,3,114,1537.01,175219.14,41,43,2,1,350
ORD-01374,20231214,10,1,5,148,1291.04,191073.92,30,30,0,0,759
ORD-01282,20231215,5,4,3,105,810.53,85105.65,10,21,11,1,924
ORD-01869,20231215,2,1,4,70,1123.7,78659.0,9,9,0,0,617
ORD-01798,20231215,3,5,1,386,893.09,344732.74,16,20,4,1,331
ORD-00895,20231215,3,3,5,161,1431.93,230540.73,35,35,0,0,448
ORD-00749,20231215,7,5,3,212,1425.35,302174.2,44,44,0,0,394
ORD-00635,20231215,5,5,3,464,1013.61,470315.04,20,20,0,0,574
ORD-00964,20231216,8,4,2,213,1476.63,314522.19,30,30,0,0,76
ORD-01681,20231217,5,3,3,412,870.71,358732.52,32,32,0,0,463
ORD-01824,20231217,3,3,4,253,1337.23,338319.19,31,31,0,0,609
ORD-01766,20231218,7,1,1,71,1552.44,110223.24,15,15,0,0,13
ORD-00759,20231218,9,4,3,225,1364.31,306969.75,20,20,0,0,109
ORD-01633,20231219,9,1,5,354,1832.61,648743.94,28,41,13,1,597
ORD-00569,20231219,4,2,1,238,187.22,44558.36,5,5,0,0,526
ORD-01967,20231220,5,1,5,338,930.27,314431.26,43,43,0,0,884
ORD-00867,20231220,2,2,2,157,659.88,103601.16,34,34,0,0,177
ORD-00089,20231221,9,5,4,215,1923.11,413468.65,19,19,0,0,191
ORD-00303,20231221,2,3,4,285,1718.4,489744.0,9,11,2,1,96
ORD-01288,20231222,6,4,2,114,1913.95,218190.3,3,3,0,0,296
ORD-01767,20231222,2,1,1,372,1252.79,466037.88,24,24,0,0,245
ORD-01460,20231223,8,3,3,208,1293.52,269052.16,32,32,0,0,227
ORD-01862,20231224,7,5,4,91,1615.39,147000.49,29,29,0,0,785
ORD-01193,20231224,4,2,1,24,1108.71,26609.04,31,31,0,0,57
ORD-00974,20231225,2,3,2,16,716.64,11466.24,44,44,0,0,143
ORD-00709,20231225,9,1,5,133,525.92,69947.36,34,34,0,0,257
ORD-01876,20231226,6,1,4,332,1452.4,482196.8,8,8,0,0,958
ORD-01023,20231226,8,4,3,330,310.83,102573.9,34,42,8,1,136
ORD-00088,20231226,3,5,3,132,430.36,56807.52,26,26,0,0,967
ORD-00128,20231227,2,2,3,15,539.43,8091.45,3,3,0,0,724
ORD-01130,20231227,2,2,3,363,714.34,259305.42,25,25,0,0,816
ORD-00871,20231227,9,4,5,97,1979.21,191983.37,40,40,0,0,258
ORD-01758,20231227,9,1,1,444,365.12,162113.28,41,48,7,1,944
ORD-01286,20231228,4,2,3,165,394.45,65084.25,21,21,0,0,635
ORD-01434,20231228,9,1,3,93,819.59,76221.87,38,38,0,0,185
ORD-00084,20231228,9,1,4,156,207.38,32351.28,13,13,0,0,482
ORD-01307,20231228,5,4,5,340,745.41,253439.4,4,4,0,0,388
ORD-00400,20231228,3,1,4,245,1569.06,384419.7,14,14,0,0,931
ORD-01407,20231228,4,3,2,234,1799.14,420998.76,40,40,0,0,177
ORD-00519,20231228,7,1,5,271,1313.66,356001.86,39,39,0,0,986
ORD-01538,20231228,8,1,4,430,410.61,176562.3,25,25,0,0,148
ORD-00125,20231229,5,2,3,453,562.9,254993.7,29,42,13,1,262
ORD-01779,20231230,7,4,3,243,293.9,71417.7,34,34,0,0,8
ORD-00534,20231230,6,3,1,375,609.29,228483.75,11,17,6,1,676
ORD-00556,20231230,6,3,4,20,1981.89,39637.8,4,4,0,0,4
ORD-00848,20231231,10,4,5,11,1509.06,16599.66,20,21,1,1,348
ORD-00224,20231231,8,3,5,404,1186.01,479148.04,36,36,0,0,119
ORD-00076,20231231,4,4,3,128,1498.52,191810.56,14,17,3,1,802
